alpha, epsilon, q, q_hat
36.6, 0.2, 0.9938950950234686, 162.8027133664202
36.7, 0.2, 0.9939278507265381, 163.68633344876085
36.800000000000004, 0.2, 0.9939603447312308, 164.57236390145835
36.9, 0.2, 0.9939925798050376, 165.4608047292207
37.0, 0.2, 0.9940245586791306, 166.35165593668782
37.1, 0.2, 0.9940562840489314, 167.24491752843946
37.2, 0.2, 0.994087758574669, 168.1405895089983
37.300000000000004, 0.2, 0.9941189848819267, 169.03867188282663
37.4, 0.2, 0.99414996556218, 169.93916465432966
37.5, 0.2, 0.9941807031733245, 170.84206782785543
37.6, 0.2, 0.9942112002401939, 171.7473814076951
37.7, 0.2, 0.9942414592550699, 172.65510539808545
37.800000000000004, 0.2, 0.994271482678182, 173.56523980320904
37.9, 0.2, 0.9943012729381984, 174.477784627196
